event	optional_campaign_key	culture	optional_subculture	text	image	icon	sound_event
custom_event_150		rom_Roman		reforms_loricati_player	barb_army_up.png	rom_event_message.png	campaign_ui_message_positive
custom_event_250		rom_Barbarian		reforms_loricati_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_250		rom_Eastern		reforms_loricati_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_250		rom_Hellenistic		reforms_loricati_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_250		rom_Roman		reforms_loricati_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_350		rom_Barbarian		reforms_loricati_mp	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_350		rom_Eastern		reforms_loricati_mp	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_350		rom_Hellenistic		reforms_loricati_mp	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_350		rom_Roman		reforms_loricati_mp	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_160		rom_Barbarian		reforms_eastern_player	east_army_up.png	rom_event_message.png	campaign_ui_message_positive
custom_event_160		rom_Eastern		reforms_eastern_player	east_army_up.png	rom_event_message.png	campaign_ui_message_positive
custom_event_160		rom_Hellenistic		reforms_eastern_player	east_army_up.png	rom_event_message.png	campaign_ui_message_positive
custom_event_160		rom_Roman		reforms_eastern_player	east_army_up.png	rom_event_message.png	campaign_ui_message_positive
custom_event_260		rom_Roman		reforms_eastern_global	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_260		rom_Hellenistic		reforms_eastern_global	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_260		rom_Eastern		reforms_eastern_global	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_260		rom_Barbarian		reforms_eastern_global	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_360		rom_Roman		reforms_eastern_mp	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_360		rom_Hellenistic		reforms_eastern_mp	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_360		rom_Eastern		reforms_eastern_mp	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_360		rom_Barbarian		reforms_eastern_mp	east_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_170		rom_Barbarian		reforms_Saka	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_170		rom_Hellenistic		reforms_Saka	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_170		rom_Roman		reforms_Saka	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_170		rom_Eastern		reforms_Saka	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_171		rom_Eastern		Info_Saka	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_171		rom_Roman		Info_Saka	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_171		rom_Hellenistic		Info_Saka	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_171		rom_Barbarian		Info_Saka	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_172		rom_Barbarian		reforms_saka_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_172		rom_Hellenistic		reforms_saka_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_172		rom_Roman		reforms_saka_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_172		rom_Eastern		reforms_saka_global	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_173		rom_Eastern		sicily_global_rome	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_173		rom_Roman		sicily_global_rome	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_173		rom_Hellenistic		sicily_global_rome	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_173		rom_Barbarian		sicily_global_rome	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_174		rom_Barbarian		syracuse_global	greek_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_174		rom_Hellenistic		syracuse_global	greek_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_174		rom_Roman		syracuse_global	greek_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_174		rom_Eastern		syracuse_global	greek_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_175		rom_Eastern		sicily_over	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_175		rom_Roman		sicily_over	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_175		rom_Hellenistic		sicily_over	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_175		rom_Barbarian		sicily_over	greek_land_defeat.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_176		rom_Barbarian		sicily_global_carthage	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_176		rom_Hellenistic		sicily_global_carthage	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_176		rom_Roman		sicily_global_carthage	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_176		rom_Eastern		sicily_global_carthage	agent_path_blocked.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_177		rom_Eastern		roman_army_camilian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_177		rom_Roman		roman_army_camilian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_177		rom_Hellenistic		roman_army_camilian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_177		rom_Barbarian		roman_army_camilian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_178		rom_Barbarian		roman_army_marian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_178		rom_Hellenistic		roman_army_marian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_178		rom_Roman		roman_army_marian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_178		rom_Eastern		roman_army_marian	rom_settlement_lost.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_179		rom_Eastern		sicily_global_carthage2	east_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_179		rom_Roman		sicily_global_carthage2	east_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_179		rom_Hellenistic		sicily_global_carthage2	east_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_179		rom_Barbarian		sicily_global_carthage2	east_blockaded.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_180		rom_Barbarian		no_supply	disaster_earthquake.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_180		rom_Roman		no_supply	disaster_earthquake.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_180		rom_Hellenistic		no_supply	disaster_earthquake.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_180		rom_Eastern		no_supply	disaster_earthquake.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_181		rom_Eastern		no_supply_warning_naval	naval_supply.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_181		rom_Hellenistic		no_supply_warning_naval	naval_supply.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_181		rom_Roman		no_supply_warning_naval	naval_supply.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_181		rom_Barbarian		no_supply_warning_naval	naval_supply.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_182		rom_Barbarian		supply_system	pel_seasons.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_182		rom_Roman		supply_system	pel_seasons.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_182		rom_Hellenistic		supply_system	pel_seasons.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_182		rom_Eastern		supply_system	pel_seasons.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_190		rom_Eastern		Info_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_190		rom_Barbarian		Info_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_190		rom_Roman		Info_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_190		rom_Hellenistic		Info_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_192		rom_Eastern		Player_Reform_Scythian	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_192		rom_Barbarian		Player_Reform_Scythian	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_192		rom_Roman		Player_Reform_Scythian	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_192		rom_Hellenistic		Player_Reform_Scythian	barb_army_up.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_191		rom_Eastern		Global_Reform_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_191		rom_Barbarian		Global_Reform_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_191		rom_Roman		Global_Reform_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_191		rom_Hellenistic		Global_Reform_Scythian	barb_faction.png	rom_event_message.png	campaign_ui_message_neutral
custom_event_1000		rom_Barbarian		272bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1000		rom_Eastern		272bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1000		rom_Hellenistic		272bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1000		rom_Roman		272bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1001		rom_Barbarian		271bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1001		rom_Eastern		271bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1001		rom_Hellenistic		271bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1001		rom_Roman		271bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1002		rom_Barbarian		270bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1002		rom_Eastern		270bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1002		rom_Hellenistic		270bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1002		rom_Roman		270bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1003		rom_Barbarian		269bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1003		rom_Eastern		269bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1003		rom_Hellenistic		269bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1003		rom_Roman		269bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1004		rom_Barbarian		268bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1004		rom_Eastern		268bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1004		rom_Hellenistic		268bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1004		rom_Roman		268bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1005		rom_Barbarian		267bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1005		rom_Eastern		267bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1005		rom_Hellenistic		267bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1005		rom_Roman		267bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1006		rom_Barbarian		266bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1006		rom_Eastern		266bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1006		rom_Hellenistic		266bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1006		rom_Roman		266bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1007		rom_Barbarian		265bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1007		rom_Eastern		265bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1007		rom_Hellenistic		265bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1007		rom_Roman		265bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1008		rom_Barbarian		264bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1008		rom_Eastern		264bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1008		rom_Hellenistic		264bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1008		rom_Roman		264bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1009		rom_Barbarian		263bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1009		rom_Eastern		263bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1009		rom_Hellenistic		263bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1009		rom_Roman		263bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1010		rom_Barbarian		262bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1010		rom_Eastern		262bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1010		rom_Hellenistic		262bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1010		rom_Roman		262bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1011		rom_Barbarian		261bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1011		rom_Eastern		261bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1011		rom_Hellenistic		261bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1011		rom_Roman		261bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1012		rom_Barbarian		260bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1012		rom_Eastern		260bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1012		rom_Hellenistic		260bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1012		rom_Roman		260bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1013		rom_Barbarian		259bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1013		rom_Eastern		259bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1013		rom_Hellenistic		259bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1013		rom_Roman		259bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1014		rom_Barbarian		258bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1014		rom_Eastern		258bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1014		rom_Hellenistic		258bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1014		rom_Roman		258bc	the_year_in_history_rom.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1015		rom_Barbarian		257bc	the_year_in_history_barb.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1015		rom_Eastern		257bc	the_year_in_history_eas.png	the_year_in_history.png	campaign_ui_message_neutral
custom_event_1015		rom_Hellenistic		257bc	the_year_in_history_hel.png	the_year_in_history.png	campaign_ui_message_neutral
